https://www.hive.co.uk/Product/Travis-Baldree/Bookshops--Bonedust--A-heart-warming-cosy-fantasy-from-th/29635211	£8.99	Bookshops & Bonedust : A heart-warming cosy fantasy from the author of Legends & Lattes	Pan Macmillan	9781035007387	EPUB
https://www.hive.co.uk/Product/Sara-Gibbs/Eight-Bright-Lights--A-warm-witty-and-HILARIOUS-romance-n/29057222	£0.99	Eight Bright Lights : A warm, witty and HILARIOUS romance novel filled with lots of festive spirit for 2023!	Headline	9781472294821	EPUB
https://www.hive.co.uk/Product/Hardy-Thomas-Hardy/Far-from-the-Madding-Crowd/25625327	£3.24	Far from the Madding Crowd	Pandora's Box	9789895622122	EPUB
https://www.hive.co.uk/Product/Ann-Claire/Last-Word-to-the-Wise--A-charming-and-addictive-cosy-murder-mystery/29401739	£5.49	Last Word to the Wise : A charming and addictive cosy murder mystery	Headline	9781035405091	EPUB
https://www.hive.co.uk/Product/Carlie-Walker/The-Takedown--The-festive-enemies-to-lovers-fake-dating-romcom/29398904	£2.99	The Takedown : The festive enemies-to-lovers, fake-dating romcom	Orion	9781398718180	EPUB
https://www.hive.co.uk/Product/J-R-Ward/Darius/29399861	£12.99	Darius	Little, Brown Book Group	9780349438627	EPUB
https://www.hive.co.uk/Product/Luke-Dumas/The-Paleontologist/29600597	£5.49	The Paleontologist	Little, Brown Book Group	9781408720523	EPUB
https://www.hive.co.uk/Product/Daniel-Sweren-Becker/Kill-Show--an-utterly-gripping-genre-bending-crime-thrill/29210238	£0.99	Kill Show : an utterly gripping, genre-bending crime thriller - welcome to your new obsession...	Hodder & Stoughton	9781399727952	EPUB
https://www.hive.co.uk/Product/Hideo-Yokoyama/The-North-Light/29064270	£12.99	The North Light	Quercus	9781529411157	EPUB
https://www.hive.co.uk/Product/Caitlin-Schneiderhan/Stranger-Things-Flight-of-Icarus/29601533	£5.99	Stranger Things: Flight of Icarus	Cornerstone	9781529156737	EPUB
https://www.hive.co.uk/Product/Eti-Elboim/The-Girl-Who-Survived-Auschwitz/28873387	£0.99	The Girl Who Survived Auschwitz	HarperCollins Publishers	9780008645953	EPUB
https://www.hive.co.uk/Product/Janet-Evanovich/Dirty-Thirty--Stephanie-Plum-30/29540235	£12.99	Dirty Thirty : Stephanie Plum 30	Headline	9781035401994	EPUB
https://www.hive.co.uk/Product/Sophie-Kinsella/The-Burnout--The-hilarious-new-romantic-comedy-from-the-N/29193363	£10.99	The Burnout : The hilarious new romantic comedy from the No. 1 Sunday Times bestselling author	Transworld Publishers Ltd	9781529198614	EPUB
https://www.hive.co.uk/Product/James-Ellroy/The-Enchanters/29461300	£9.99	The Enchanters	Cornerstone	9781529151282	EPUB
https://www.hive.co.uk/Product/Isaac-Asimov/Robots-and-Empire/29197795	£4.99	Robots and Empire	HarperCollins Publishers	9780007384839	EPUB
https://www.hive.co.uk/Product/James-Patterson/23--Lies--A-Womens-Murder-Club-Novella/29532483	£0.99	23 ½ Lies : (A Women’s Murder Club Novella)	Cornerstone	9781529160192	EPUB
https://www.hive.co.uk/Product/Ava-Glass/The-Traitor--by-the-new-Queen-of-Spy-Fiction-according-to-The-Guardian/29193360	£3.99	The Traitor : by the new Queen of Spy Fiction according to The Guardian	Cornerstone	9781529160413	EPUB
https://www.hive.co.uk/Product/Harriet-Evans/The-Stargazers--The-utterly-engaging-story-of-a-house-a-f/29201467	£7.99	The Stargazers : The utterly engaging story of a house, a family, and the hidden secrets that change lives forever	Headline	9781472251114	EPUB
https://www.hive.co.uk/Product/Emily-Rath/Pucking-Wild/29460612	£4.99	Pucking Wild	Penguin Books Ltd	9781405963435	EPUB
https://www.hive.co.uk/Product/Laura-Carter/Friends-With-Benefits--The-completely-laugh-out-loud-frie/29538972	£1.39	Friends With Benefits : The completely laugh-out-loud, friends-to-lovers romantic comedy for 2023	Boldwood Books	9781785135514	EPUB
https://www.hive.co.uk/Product/Joss-Wood/Confessions-of-a-Christmasholic/29537488	£0.99	Confessions of a Christmasholic	HarperCollins Publishers	9780008655563	EPUB
https://www.hive.co.uk/Product/Freya-Marske/A-Power-Unbound--a-spicy-magical-historical-romp/29645400	£9.99	A Power Unbound : a spicy, magical historical romp	Pan Macmillan	9781529081015	EPUB
https://www.hive.co.uk/Product/Dirk-Cussler/Clive-Cusslers-The-Corsican-Shadow--A-Dirk-Pitt-adventure-27/29584150	£9.99	Clive Cussler’s The Corsican Shadow : A Dirk Pitt adventure (27)	Penguin Books Ltd	9781405956246	EPUB
https://www.hive.co.uk/Product/Annabel-French/The-Christmas-at-the-Chateau/29461951	£0.99	The Christmas at the Chateau	HarperCollins Publishers	9780008558253	EPUB
https://www.hive.co.uk/Product/Louise-Allen/Becoming-The-Earls-Convenient-Wife/29536898	£2.99	Becoming The Earl's Convenient Wife	HarperCollins Publishers	9780008929992	EPUB
https://www.hive.co.uk/Product/Sally-Page/The-Book-of-Beginnings/29461649	£0.99	The Book of Beginnings	HarperCollins Publishers	9780008612887	EPUB
https://www.hive.co.uk/Product/Harper-Ford/Divorced-Not-Dead/29461659	£2.99	Divorced Not Dead	HarperCollins Publishers	9780008651312	EPUB
https://www.hive.co.uk/Product/Jeffrey-Archer/Traitors-Gate/29063473	£9.99	Traitors Gate	HarperCollins Publishers	9780008474393	EPUB
https://www.hive.co.uk/Product/Dickens-Charles-Dickens/A-Christmas-Carol/23549866	£1.29	A Christmas Carol	Pandora's Box	9789897787348	EPUB
https://www.hive.co.uk/Product/Devney-Perry/Indigo-Ridge--The-Edens-1/29617610	£4.99	Indigo Ridge : (The Edens #1)	Penguin Books Ltd	9781405964142	EPUB
https://www.hive.co.uk/Product/Blindboy-Boatclub/Topographia-Hibernica/29595304	£10.99	Topographia Hibernica	Hodder & Stoughton	9781529371635	EPUB
https://www.hive.co.uk/Product/Hall-Alexis-Hall/10-Things-That-Never-Happened/29600468	£5.59	10 Things That Never Happened	Sourcebooks	9781728245119	EPUB
https://www.hive.co.uk/Product/Sarra-Manning/The-Man-of-Her-Dreams--the-brilliant-new-rom-com-from-the/29634498	£4.99	The Man of Her Dreams : the brilliant new rom-com from the author of London, With Love	Hodder & Stoughton	9781399707855	EPUB
https://www.hive.co.uk/Product/Millie-Bobby-Brown/Nineteen-Steps/29162105	£5.99	Nineteen Steps	HarperCollins Publishers	9780008530280	EPUB
https://www.hive.co.uk/Product/Becca-Freeman/The-Christmas-Orphans-Club--The-perfect-uplifting-and-hea/29460608	£0.99	The Christmas Orphans Club : The perfect uplifting and heart warming book to read this Christmas	Penguin Books Ltd	9781405957502	EPUB
https://www.hive.co.uk/Product/Pierce-Brown/RED-RISING-Omnibus--Books-1-3-of-this-heart-pounding-and-/29461095	£5.49	RED RISING Omnibus : Books 1-3 of this heart-pounding and instant bestselling SF series!	Hodder & Stoughton	9781399726665	EPUB
https://www.hive.co.uk/Product/Chris-Hadfield/The-Defector--Book-2-in-the-Apollo-Murders-Series/29398416	£9.99	The Defector : Book 2 in the Apollo Murders Series	Quercus	9781529423112	EPUB
https://www.hive.co.uk/Product/Ken-Follett/The-Armour-of-Light--A-page-turning-and-epic-Kingsbridge-/29515205	£12.99	The Armour of Light : A page-turning and epic Kingsbridge novel from the internationally bestselling author of The Pillars of The Earth	Pan Macmillan	9781447278863	EPUB
https://www.hive.co.uk/Product/Alex-Pine/The-Night-Before-Christmas/29549756	£0.99	The Night Before Christmas	HarperCollins Publishers	9780008621018	EPUB
https://www.hive.co.uk/Product/FabCaro/Asterix-Asterix-and-the-White-Iris--Album-40/29581847	£6.49	Asterix: Asterix and the White Iris : Album 40	Little, Brown Book Group	9781408730201	EPUB
https://www.hive.co.uk/Product/Jennifer-Ryan/Wilde-Love--A-Novel/29400782	£2.99	Wilde Love : A Novel	HarperCollins	9780063319721	EPUB
https://www.hive.co.uk/Product/Josie-Silver/A-Winter-in-New-York--The-delicious-new-wintery-romance-f/29461809	£0.99	A Winter in New York : The delicious new wintery romance from the Sunday Times bestselling author of One Day in December	Penguin Books Ltd	9780241995945	EPUB
